X,Y,OBJECT ID,GLOBAL ID,REQUEST ID,USER  TYPE,REQUEST TYPE,REQUEST DATE,STATUS,STREET SEG ID,COMMENTS
-76.99781146,38.89734286,1115,{032F0215-92F4-4291-BA94-7E81EA623F00},1115,Pedestrian,Accessibility Issue,2015/07/03 00:55:43+00,Unassigned,8967,Residents along the south side of the street store trash and recycling bins on the sidewalk all the time. This blocks the sidewalk.
-76.99375817,38.89475788,1116,{3CE70B40-3343-40F6-904B-16B21C76EE21},1116,Pedestrian,Other Walking Issue,2015/07/03 00:56:54+00,Unassigned,5455,No pedestrian crosswalk across D St on the north side of this intersection.
-76.99691865,38.89464183,1117,{956FD085-9A94-4A26-9D2B-2DDE1977922E},1117,Pedestrian,Failure to stop for pedestrians,2015/07/03 00:58:27+00,Unassigned,11458,
-77.0345587,38.91039407,1118,{83BD8C1E-E065-4A61-8E74-FFCD79269159},1118,Pedestrian,Failure to stop for pedestrians,2015/07/03 02:50:03+00,Unassigned,4466,Multi-lane marked crosswalks up and down 15th need to be enhanced. Speeders and aggressive drivers change lanes to fly past the rare car that stops for pedestrians here. Crosswalk stings and speed tables would be nice.
-77.02859059,38.88865626,1119,{865952CB-0625-4BE5-828A-DDE9614A2F04},1119,Biker,Speeding,2015/07/03 02:58:01+00,Unassigned,5253,"Posted speed limit is 15mph on mall drives, but I am constantly tailgated or passed dangerously by drivers... even though I ride 15-20mph. These speeders disregard the tourists, school groups, and summer camp kids walking around the mall."
-77.0128386,38.88655804,1120,{515B12FA-C951-421B-BD00-14D2BA55FDE6},1120,Biker,Other Biking Issue,2015/07/03 03:04:08+00,Unassigned,5297,SB shadows should be placed on the left side of the right lane to set cyclists up for the short bike lane. Current location encourages cyclists to ride in a right-hook position.
-77.08536199,38.96005895,1121,{A57E60F7-029E-4F42-AE0B-D1FC2A3A2AF1},1121,Car Driver,Jaywalking,2015/07/03 03:24:46+00,Unassigned,9405,Frequent jaywalking across Wisconsin ave.  please ticket!
-77.0417071,38.89674483,1122,{5CFBD5BB-A8F0-48CE-BA7A-5F70DF69E94C},1122,Biker,Other Driving Issue,2015/07/03 03:29:54+00,Unassigned,3887,"Extremely poor road surface, potholes, uneven paving creates great hazards."
-77.04170744,38.89903301,1123,{FD48C22E-F8D9-40DA-9587-89435AD86CE1},1123,Car Driver,Other Driving Issue,2015/07/03 03:30:29+00,Unassigned,11282,"Extremely poor road surface, potholes, uneven paving creates great hazards."
-77.08548191,38.96097614,1137,{46EFDCA8-BE5D-4292-9D5E-6C5DFCC39142},1137,Pedestrian,Failure to stop for pedestrians,2015/07/03 03:27:18+00,Unassigned,3998,Cars turning right from western age onto Wisconsin age northbound often do not yield to pedestrians in crosswalk.
-77.04170456,38.89791424,1138,{5E8D23E1-F19A-43BA-A56E-F8163BB445CA},1138,Car Driver,Other Driving Issue,2015/07/03 03:30:49+00,Unassigned,12691,"Extremely poor road surface, potholes, uneven paving creates great hazards."
-77.01755594,38.87468096,1139,{1371F16A-49BD-481B-B3DF-D576DF0D813C},1139,Pedestrian,Failure to stop for pedestrians,2015/07/03 04:23:57+00,Unassigned,873,Cars make a right turn going north and do not stop for pedestrians already engaged with the pedestrian green light.
-77.01759124,38.87641173,1140,{093556A5-2E85-4DEE-ACA6-B0E974D1F591},1140,Pedestrian,Red light running,2015/07/03 04:29:14+00,Unassigned,873,Cars make a right turn on red without stopping/checking for pedestrians crossing with the pedestrian green light. Have almost gotten run over a number of times while in the middle of the pedestrian path on a pedestrian green light.
-77.01772553,38.87715376,1141,{A0776B3B-AF2B-4DA2-A492-F8B55C1AA3D7},1141,Pedestrian,Speeding,2015/07/03 04:33:55+00,Unassigned,14208,"Cars make a turn on the ""plaza road"" and drive 30 miles/hour on that stretch. If no speed limit sign is put up there, it's only a matter of time before a kid playing on the plaza, residents of Leo, or Safeway shoppers get run over."
-77.02598949,38.90147048,1142,{CAE8D6C2-83AB-446A-AD2A-2B2C66DAB8F4},1142,Biker,Other Biking Issue,2015/07/03 12:05:30+00,Unassigned,5193,"Traveling northbound on 10th street, the two way street suddenly becomes one way at NY ave without any obvious place for people on bikes to take refuge from oncoming cars.  It's better to cut across the City Centre Plaza to avoid the intersection"
-77.02379681,38.97235561,1143,{D2491E96-85E8-4006-AE97-33BBEEA33609},1143,Pedestrian,Long wait to cross,2015/07/03 12:06:52+00,Unassigned,5948,
-77.01760818,38.87810863,1144,{3A0EB538-EBF4-408B-BA6D-3695C91F5E56},1144,Biker,Double parking,2015/07/03 12:24:31+00,Unassigned,14208,Double parking zoo creates traffic free-for-all; especially cars crossing double yellow to navigate through. These buildings have loading docks. That's where deliveries should be made.
-77.01661364,38.91052862,1145,{FFF50176-3D43-4F08-8CA4-99ED5B76DBCC},1145,Biker,Speeding,2015/07/03 12:34:21+00,Unassigned,10310,20 years experience biking in DC and NJ Ave from NY Ave to Florida is one of the worst sections for speeding and aggressive lane changes. 40+ mph cars not unusual.
-77.0156836,38.90794399,1146,{8AF0798C-213A-456E-AF91-8867713D3561},1146,Biker,Speeding,2015/07/03 12:34:59+00,Unassigned,5676,20 years experience biking in DC and NJ Ave from NY Ave to Florida is one of the worst sections for speeding and aggressive lane changes. 40+ mph cars not unusual.
-77.01617279,38.909128,1147,{CFB87DBC-D404-46CE-878A-4905BF471C76},1147,Biker,Speeding,2015/07/03 12:35:24+00,Unassigned,12078,20 years experience biking in DC and NJ Ave from NY Ave to Florida is one of the worst sections for speeding and aggressive lane changes. 40+ mph cars not unusual.
-77.01707428,38.91180876,1148,{3E4D9FE6-6617-4C92-8E11-81A5487201D1},1148,Biker,Speeding,2015/07/03 12:35:47+00,Unassigned,13090,20 years experience biking in DC and NJ Ave from NY Ave to Florida is one of the worst sections for speeding and aggressive lane changes. 40+ mph cars not unusual.
-77.01754893,38.91312115,1149,{3F549E20-635D-42C3-A85B-07F340E0A4ED},1149,Biker,Speeding,2015/07/03 12:36:07+00,Unassigned,12968,20 years experience biking in DC and NJ Ave from NY Ave to Florida is one of the worst sections for speeding and aggressive lane changes. 40+ mph cars not unusual.
-77.00266505,38.86689528,1150,{C346486F-B2C5-402B-968D-1F78251A4D00},1150,Biker,Other Biking Issue,2015/07/03 12:39:16+00,Unassigned,11075,Making turn from South Cap bike lane to eastbound bike trail to Poplar Point too tight of a radius; steep. Dangerous to inexperienced cyclists. Needs redesign.
-77.032503,38.91700401,1151,{D6C9705B-C5AE-4EC5-9DE7-561308336782},1151,Car Driver,Double parking,2015/07/03 12:44:34+00,Unassigned,2331,City employees routinely double park or park poorly blocking the right lane of west bound U Street.
-77.05150358,38.92353768,1152,{753E0E80-7FAE-47FD-B30F-4BF9F9926E12},1152,Car Driver,Other Driving Issue,2015/07/03 12:47:00+00,Unassigned,4982,"Light timing.  Afternoon rush hour.
Southbound CT Ave traffic is held while northbound CT traffic turns onto west bound Calvert long after any traffic remains and/or light at 24th street backs up traffic."
-77.03256717,38.93704613,1153,{22867FA8-8FED-42B0-99B7-65E6B706AE6C},1153,Pedestrian,Other Driving Issue,2015/07/03 13:16:35+00,Unassigned,9707,"Parked cars on Spring near the intersection cause the roadway to be so narrow that often cars cannot pass through, which blocks the crosswalk on Spring."
-77.03224367,38.93696749,1154,{2FD5867A-EA9C-4307-AC0A-F6BC79EF6AE9},1154,Pedestrian,Blocking the crosswalk,2015/07/03 13:29:50+00,Unassigned,9707,"The roadway is blocked by parked cars that obstruct traffic and so everything gets stuck in the crosswalk, and pedestrians have to slide in between cars to cross Spring"
-76.99617146,38.89226189,1155,{815CBC80-4C01-4F63-8D5D-14AFC205D817},1155,Pedestrian,Other Walking Issue,2015/07/03 14:56:16+00,Unassigned,6472,For pedestrians on 7th trying to cross Massachusetts there is neither a pedestrian signal NOR a traffic signal visible
-77.00723138,38.87929338,1156,{7A1D6F90-082F-443A-BA93-1003E90EF5BB},1156,Biker,Double parking,2015/07/03 14:58:19+00,Unassigned,6001,Cars are always double parked in the bike lane in front of this apartment building. I have never been able to ride in this lane without it being obstructed by cares.
-77.0175648,38.88203912,1157,{E6A15EAC-D4CC-4F72-BA0A-E44AD16362CF},1157,Biker,Other Biking Issue,2015/07/03 14:59:03+00,Unassigned,6650,The construction site keeps leaving unmarked and unpaved metal plates in the bike lane.
-77.03121012,38.9408112,1158,{815063DF-6E25-42B4-98CC-373362B25573},1158,Pedestrian,Speeding,2015/07/03 15:41:00+00,Unassigned,5511,"Traffic to/from the parkway think that they are still on it.  Needs a couple speed humps, like the adjoining blocks."
-77.0205458,38.97653542,1159,{71F0F675-BBA0-4C56-AE4F-7C899BB07A19},1159,Biker,Red light running,2015/07/03 15:51:26+00,Unassigned,6180,Cars run this red light all the time - especially going straight across Blaire. A red light camera would make this intersection safer.
-77.03895629,38.90253102,1160,{50C5DD08-CFF1-4B42-AAF1-73B74B134184},1160,Pedestrian,Speeding,2015/07/03 22:13:59+00,Unassigned,7364,Excessive speeding and red-light running in the area. ZERO enforcement from any law enforcement agency.
-77.0065445,38.8792918,1161,{0599B3F7-4890-42B7-BDEC-248E3BAD1DEA},1161,Biker,Blocking the bikebox,2015/07/04 12:36:57+00,Unassigned,6001,The bikelane on the north side of I Street is permanently blocked by idling cars picking up or dropping people off at the apartment buildings.
-77.03454759,38.91409992,1162,{C6C21265-318E-445E-A7B6-7670BD7AB02F},1162,Biker,Red light running,2015/07/04 15:37:08+00,Unassigned,1371,Cars often make a left on the red signal from 15th onto S St.
-77.03453463,38.91693875,1163,{26559568-EDA2-4F5A-AA1F-290BC954F265},1163,Biker,Cyclist behavior,2015/07/04 15:44:50+00,Unassigned,10024,"Bicyclists routinely ""run"" the red light when cars on 15th want to turn left onto U street.  I recommend installing a bicycle traffic light on this intersection as many bicyclists don't know the pedestrian signal is their traffic light. (some do tho)"
-77.03242486,38.92656689,1164,{34730313-E5E0-4C14-9E9C-8A9DB4FAC10A},1164,Biker,Blocking the crosswalk,2015/07/04 15:48:06+00,Unassigned,3720,"PM Rush Hour cars routinely block the crosswalk and even the entire intersection going North on 15th.  This makes it difficult for cars to cross Harvard, bikes to go anywhere, and pedestrians to cross."
-77.03242486,38.92656689,1165,{E5FA0253-DCD1-4331-AB00-3F376A7550B3},1165,Biker,Other Biking Issue,2015/07/04 15:49:26+00,Unassigned,3720,"It is incredibly hard to turn left onto 15th from Harvard and not bicycle on the sidewalk due to the lack of space, parked cars, and no bicycle lane."
-77.00909674,38.90021608,1166,{5EE781C0-6C74-4F10-8324-ED872B5D2500},1166,Pedestrian,Failure to stop for pedestrians,2015/07/04 19:11:25+00,Unassigned,3950,Multiple drivers take right turns too quickly and/or swerve around stopped Metrobuses to make right turns from center lanes.
-76.9961724,38.89243211,1167,{92170B0C-85B7-428E-B8DC-5CB674B203C4},1167,Pedestrian,Poor visibility,2015/07/04 22:53:55+00,Unassigned,6472,Pedestrians on 7th have neither a pedestrian signal nor a traffic signal they can see to cross Massachusetts.  There is a traffic light on Massachusetts only drivers can see
-77.0473355,38.90964569,1169,{10DFA866-0B6C-48D4-97A7-EEC5F7E38F78},1169,Biker,Other Driving Issue,2015/07/03 15:43:24+00,Unassigned,6032,Cars for hotel pull into the road or make u-turns without looking. For safety I always ride in the middle or left side of the lane on this block but still frequently almost hit once a week. Most dangerous part of my 7 mile commute!
-76.97625085,38.89891316,1170,{BE8D5DFC-E628-4EA1-B088-52B7ED242E31},1170,Pedestrian,Red light running,2015/07/03 18:46:35+00,Unassigned,11300,"Driver of a motorized bike came from between two cars stopped for a red light at W/B Benning Road. The bike was traveling at what seemed like a high rate of speed. It didn't even slow down for the red light, missing me by a couple of feet."
-76.99708448,38.89457422,1171,{829C89BA-0A90-46EE-9E7B-2CF4A61B9372},1171,Pedestrian,Failure to stop for pedestrians,2015/07/03 22:16:53+00,Unassigned,11458,Many cars ignore marked pedestrian crossing.
-77.02912312,38.93758184,1172,{A371005A-0E8F-4A83-BF8D-9DFECBBAF700},1172,Pedestrian,Failure to stop for pedestrians,2015/07/04 15:28:46+00,Unassigned,10728,"This intersection needs a four way stop sign. Cars on Quincy often do not see pedestrians when trying to cross Kansas, because they are looking for traffic on Kansas."
-77.03457614,38.90421574,1173,{2C760893-E2CB-4E70-9DE8-60A6CB00C14E},1173,Biker,Other Biking Issue,2015/07/04 15:42:58+00,Unassigned,5270,Tour buses routinely stop here and load/unload.  Tourists are unaware of the bicycle lanes and just hop off the bus right in front of bicyclists.  It is incredibly dangerous for everyone.
-77.03945054,38.90005163,1174,{401D251B-06F0-44A3-ACFE-8C17F06F47F3},1174,Biker,Other Biking Issue,2015/07/04 15:53:26+00,Unassigned,9179,"When the secret service closes Pennsylvania Ave, 17th is a challenging street to bicycle on, especially due to the two right turn lanes and the bus stop."
-77.05016341,38.89029013,1175,{8F5140C9-BF28-485E-92D4-BF57159919C3},1175,Pedestrian,Failure to stop for pedestrians,2015/07/04 20:08:44+00,Unassigned,11189,Car drivers frequently run the red left arrow (when turning on to 23rd St. traveling north) or turn right (leaving 23rd St. traveling south) regardless of whether pedestrians are present or whether they have the right of way.
-77.02998162,38.91261535,1176,{396E9FC4-5B1B-4183-B0CC-3BF87A45FB87},1176,Biker,Other Biking Issue,2015/07/05 01:36:37+00,Unassigned,9471,Sections of R Street were paved over 3 months ago and the bike lanes have yet to be re-striped. It's a wild west out there.
-76.99120845,38.88281583,1177,{05C15F3A-1859-498C-ADB1-7FAFAFFD65B5},1177,Pedestrian,Poor visibility,2015/07/05 12:39:00+00,Unassigned,2407,"As cars approach on E ST SE towards PA Ave, they are focused on the merge which is greater than 90 degrees to their ""left"".  This then creates a blind spot to Pedestrians as they cross from the ""right"".  Young trees in tree boxes also add to poor vis"
-76.99100368,38.88282553,1178,{87127B27-AA53-40BA-B8D0-95C19415E37B},1178,Pedestrian,Long distance to cross,2015/07/05 12:42:49+00,Unassigned,2407,"As E ST merges into PA Ave, there are two lane options for cars, both of which merge into the same lane on PA ave.  Only a single lane is needed for this one way street.  Recommend closing off the ""right"" lane which has limited pedestrian visibility."
-76.99153139,38.88411865,1179,{6B44A8DB-0C2A-4F89-9A2C-7A623D0A5480},1179,Pedestrian,Failure to stop for pedestrians,2015/07/05 12:45:19+00,Unassigned,6004,"This 4-way stop is often ignored by cars traveling along 11th ST.  Recommend making 4-way stop more visible to car drivers, perhaps with overhead hanging stop signs across the street."
-76.9992047,38.88616894,1180,{ED01BF2E-F9C7-4275-9AF4-5B148FEA7028},1180,Pedestrian,Not enough time to cross,2015/07/05 16:56:19+00,Unassigned,4718,"This used to be possible to cross, now light for pedestrians is way too short"
-76.99376012,38.87753288,1181,{9DFFE695-40B3-41FC-99A6-6FAF59597363},1181,Pedestrian,Other Driving Issue,2015/07/05 18:22:01+00,Unassigned,2191,9th Street going south is a one way street going north.  A large number of cars use the Virginia Avenue access from the west to turn south on 9th and run through the one way sign.  Police officers do this as well.
-77.01593495,38.90480233,1182,{CFB0FFF2-E8EC-4FCA-8905-EF195AE42D60},1182,Pedestrian,Failure to stop for pedestrians,2015/07/05 20:08:33+00,Unassigned,6364,Drivers exiting I-395 are aggressive and do not stop at the light even when pedestrians have the ROW.right on red is Way too dangerous here
-77.03197472,38.88862206,1183,{B64BFE00-BB89-4B74-B309-FC6CDEE3E1DE},1183,Biker,Red light running,2015/07/05 20:29:25+00,Unassigned,13128,14th Street traffic speeds and runs this red light constantly.
-77.07285757,38.91650912,1184,{A7821B4D-A6A1-464A-900B-70A469963EE7},1184,Pedestrian,Jaywalking,2015/07/05 21:24:52+00,Unassigned,2208,No crosswalk on the south side of 37th - makes no sense.
