Bike ID,iOS,Latitude,Longitude,Rental URIS
"{""bike_id"":""f93bde5d-b34c-438f-9356-23b5a60a41eb""","ios:""limebike://map?selected_vehicle_id=CEIL7UUX4F2QJ\u0026generated_at=1634666730""}}","lat:""38.9136""","lon:""-77.0449""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=CEIL7UUX4F2QJ\u0026generated_at=1634666730"""
"{""bike_id"":""c61e481b-716c-4c38-8141-456e94dd9da7""","ios:""limebike://map?selected_vehicle_id=IC6GTDBCWDLLT\u0026generated_at=1634666730""}}","lat:""38.9005""","lon:""-77.0449""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=IC6GTDBCWDLLT\u0026generated_at=1634666730"""
"{""bike_id"":""91d72096-8c63-4895-b967-946777970a0a""","ios:""limebike://map?selected_vehicle_id=Q3RC7552OJJQU\u0026generated_at=1634666730""}}","lat:""38.8995""","lon:""-77.045""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=Q3RC7552OJJQU\u0026generated_at=1634666730"""
"{""bike_id"":""fb211974-f82f-4f7a-b3bf-c3e784d4025c""","ios:""limebike://map?selected_vehicle_id=55IV4KZJF6AL4\u0026generated_at=1634666730""}}","lat:""38.897""","lon:""-77.045""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=55IV4KZJF6AL4\u0026generated_at=1634666730"""
"{""bike_id"":""e7375ea9-d873-45f5-911b-8278c36c9cc2""","ios:""limebike://map?selected_vehicle_id=YCERFZKESXWZD\u0026generated_at=1634666730""}}","lat:""38.9008""","lon:""-77.045""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=YCERFZKESXWZD\u0026generated_at=1634666730"""
"{""bike_id"":""dfb9b212-5298-4ad4-a71b-09de3fa28b73""","ios:""limebike://map?selected_vehicle_id=I3N67644PJPIB\u0026generated_at=1634666730""}}","lat:""38.9041""","lon:""-77.045""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=I3N67644PJPIB\u0026generated_at=1634666730"""
"{""bike_id"":""8a59ff7d-10ea-45fe-8e2b-8626ebf3be9b""","ios:""limebike://map?selected_vehicle_id=WR4RZ43C2I4QX\u0026generated_at=1634666730""}}","lat:""38.902""","lon:""-77.045""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=WR4RZ43C2I4QX\u0026generated_at=1634666730"""
"{""bike_id"":""8a349012-83c7-43b2-98aa-fcf5bd6ae65a""","ios:""limebike://map?selected_vehicle_id=KK3WROLMGNJKP\u0026generated_at=1634666730""}}","lat:""38.8984""","lon:""-77.045""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=KK3WROLMGNJKP\u0026generated_at=1634666730"""
"{""bike_id"":""299471a6-abaf-4fbf-b99a-0dc988680c2e""","ios:""limebike://map?selected_vehicle_id=TSMIRYVKVIYJ6\u0026generated_at=1634666730""}}","lat:""38.9015""","lon:""-77.045""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=TSMIRYVKVIYJ6\u0026generated_at=1634666730"""
"{""bike_id"":""b5cf6422-39e1-4f45-88bb-7579f128032c""","ios:""limebike://map?selected_vehicle_id=3X7DUP57267SP\u0026generated_at=1634666730""}}","lat:""38.8995""","lon:""-77.045""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=3X7DUP57267SP\u0026generated_at=1634666730"""
"{""bike_id"":""d2946d74-1bab-462d-ab5d-10ddad933c5f""","ios:""limebike://map?selected_vehicle_id=KIG5DZWH6UFPR\u0026generated_at=1634666730""}}","lat:""38.8996""","lon:""-77.045""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=KIG5DZWH6UFPR\u0026generated_at=1634666730"""
"{""bike_id"":""3aecbc2b-0441-4d26-9013-a3686a94390b""","ios:""limebike://map?selected_vehicle_id=A5KQYHZI4XY2A\u0026generated_at=1634666730""}}","lat:""38.8995""","lon:""-77.045""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=A5KQYHZI4XY2A\u0026generated_at=1634666730"""
"{""bike_id"":""0ee55d35-9ef2-492d-8839-c789ab37fe6f""","ios:""limebike://map?selected_vehicle_id=NV7MYQ4WBAM56\u0026generated_at=1634666730""}}","lat:""38.8962""","lon:""-77.0451""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=NV7MYQ4WBAM56\u0026generated_at=1634666730"""
"{""bike_id"":""b5ba96ec-9969-4776-8bd0-ca95b8ea5d15""","ios:""limebike://map?selected_vehicle_id=MNOZIDTNYERFC\u0026generated_at=1634666730""}}","lat:""38.9232""","lon:""-77.0451""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=MNOZIDTNYERFC\u0026generated_at=1634666730"""
"{""bike_id"":""78887868-9e1f-4953-ab76-ab6b72e32269""","ios:""limebike://map?selected_vehicle_id=63FRL2S24XDYQ\u0026generated_at=1634666730""}}","lat:""38.9101""","lon:""-77.0451""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=63FRL2S24XDYQ\u0026generated_at=1634666730"""
"{""bike_id"":""47c0f27f-3744-4de3-8a2a-e1fdc3086882""","ios:""limebike://map?selected_vehicle_id=UZODHIGRNV5JH\u0026generated_at=1634666730""}}","lat:""38.8993""","lon:""-77.0451""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=UZODHIGRNV5JH\u0026generated_at=1634666730"""
"{""bike_id"":""526add5e-1bb7-42e8-a84c-adc98f553898""","ios:""limebike://map?selected_vehicle_id=VAQ3JGLA4DLTT\u0026generated_at=1634666730""}}","lat:""38.9036""","lon:""-77.0451""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=VAQ3JGLA4DLTT\u0026generated_at=1634666730"""
"{""bike_id"":""1730bca7-6a10-446c-9fee-630318155c61""","ios:""limebike://map?selected_vehicle_id=5K2KCSNPRH7QY\u0026generated_at=1634666730""}}","lat:""38.8861""","lon:""-77.0451""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=5K2KCSNPRH7QY\u0026generated_at=1634666730"""
"{""bike_id"":""d6f60067-bb73-413b-9bb4-fde0c591f27a""","ios:""limebike://map?selected_vehicle_id=WK7SQBXABMXSV\u0026generated_at=1634666730""}}","lat:""38.896""","lon:""-77.0451""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=WK7SQBXABMXSV\u0026generated_at=1634666730"""
"{""bike_id"":""f3821fef-673d-48aa-81a4-420512129a59""","ios:""limebike://map?selected_vehicle_id=ZKLSM6ZNPADPW\u0026generated_at=1634666730""}}","lat:""38.9102""","lon:""-77.0452""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=ZKLSM6ZNPADPW\u0026generated_at=1634666730"""
"{""bike_id"":""b4df9ca7-0c1c-4cc8-8afa-61a7f2aa4690""","ios:""limebike://map?selected_vehicle_id=KUOBMOXGSEK6S\u0026generated_at=1634666730""}}","lat:""38.942""","lon:""-77.0452""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=KUOBMOXGSEK6S\u0026generated_at=1634666730"""
"{""bike_id"":""27ed6f2e-602f-4851-ab2e-d4354b91e2d9""","ios:""limebike://map?selected_vehicle_id=DVESAJFV5BXDN\u0026generated_at=1634666730""}}","lat:""38.9008""","lon:""-77.0452""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=DVESAJFV5BXDN\u0026generated_at=1634666730"""
"{""bike_id"":""84ffa9bc-3410-4813-827d-239dd1eff140""","ios:""limebike://map?selected_vehicle_id=IBNJZKCQBZTQC\u0026generated_at=1634666730""}}","lat:""38.9063""","lon:""-77.0453""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=IBNJZKCQBZTQC\u0026generated_at=1634666730"""
"{""bike_id"":""3e37a1d6-5d69-4f4e-bbe1-21b5cae5b72d""","ios:""limebike://map?selected_vehicle_id=BN722SZZLQRJ2\u0026generated_at=1634666730""}}","lat:""38.9012""","lon:""-77.0453""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=BN722SZZLQRJ2\u0026generated_at=1634666730"""
"{""bike_id"":""3e4c0fec-dac7-4505-a47b-97bf5d734ece""","ios:""limebike://map?selected_vehicle_id=7JGLCL5LLIFYQ\u0026generated_at=1634666730""}}","lat:""38.8996""","lon:""-77.0454""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=7JGLCL5LLIFYQ\u0026generated_at=1634666730"""
"{""bike_id"":""ec4b0c2d-9dd3-43e3-b951-2bd61b22d2d3""","ios:""limebike://map?selected_vehicle_id=BA2EJ75QTB5C4\u0026generated_at=1634666730""}}","lat:""38.913""","lon:""-77.0454""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=BA2EJ75QTB5C4\u0026generated_at=1634666730"""
"{""bike_id"":""ebe1c9c2-021a-467d-ba8f-d9154001eda5""","ios:""limebike://map?selected_vehicle_id=EWKUQEE3DHOHJ\u0026generated_at=1634666730""}}","lat:""38.9014""","lon:""-77.0454""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=EWKUQEE3DHOHJ\u0026generated_at=1634666730"""
"{""bike_id"":""8e927394-f533-491a-b670-4f3d1515dc9e""","ios:""limebike://map?selected_vehicle_id=HPTHZGWFA6LIF\u0026generated_at=1634666730""}}","lat:""38.9132""","lon:""-77.0454""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=HPTHZGWFA6LIF\u0026generated_at=1634666730"""
"{""bike_id"":""99843d1b-b2a8-41b8-9933-7e373899c042""","ios:""limebike://map?selected_vehicle_id=AAUSDYAPLM37N\u0026generated_at=1634666730""}}","lat:""38.9013""","lon:""-77.0454""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=AAUSDYAPLM37N\u0026generated_at=1634666730"""
"{""bike_id"":""c602ddb8-493e-4e0b-a32e-396443e0000f""","ios:""limebike://map?selected_vehicle_id=2XW6KI6IVBAQX\u0026generated_at=1634666730""}}","lat:""38.9014""","lon:""-77.0454""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=2XW6KI6IVBAQX\u0026generated_at=1634666730"""
"{""bike_id"":""0de30ce5-01aa-45cb-858e-7040bcc5f8fa""","ios:""limebike://map?selected_vehicle_id=ACXGY6QXE4PLN\u0026generated_at=1634666730""}}","lat:""38.9067""","lon:""-77.0455""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=ACXGY6QXE4PLN\u0026generated_at=1634666730"""
"{""bike_id"":""1a695ba2-b2a9-4cab-b77e-f981529b141e""","ios:""limebike://map?selected_vehicle_id=CHH6Y44WZ2HAF\u0026generated_at=1634666730""}}","lat:""38.9193""","lon:""-77.0455""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=CHH6Y44WZ2HAF\u0026generated_at=1634666730"""
"{""bike_id"":""c0359b33-5dcd-41f7-b9c6-480ae7fb93da""","ios:""limebike://map?selected_vehicle_id=EB67FVFJN3N2G\u0026generated_at=1634666730""}}","lat:""38.9009""","lon:""-77.0457""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=EB67FVFJN3N2G\u0026generated_at=1634666730"""
"{""bike_id"":""17b54922-812b-4028-9558-c07e0bac52d9""","ios:""limebike://map?selected_vehicle_id=W6AQUSBFGZUCS\u0026generated_at=1634666730""}}","lat:""38.8988""","lon:""-77.0457""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=W6AQUSBFGZUCS\u0026generated_at=1634666730"""
"{""bike_id"":""f236c8e5-b774-4f87-85ee-b55143a99fa8""","ios:""limebike://map?selected_vehicle_id=CK7X3TMWIDBC6\u0026generated_at=1634666730""}}","lat:""38.9426""","lon:""-77.0458""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=CK7X3TMWIDBC6\u0026generated_at=1634666730"""
"{""bike_id"":""3089f186-750e-4ddc-a346-513a49ebaeb8""","ios:""limebike://map?selected_vehicle_id=Q77PDKZCGSMW5\u0026generated_at=1634666730""}}","lat:""38.9013""","lon:""-77.0458""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=Q77PDKZCGSMW5\u0026generated_at=1634666730"""
"{""bike_id"":""eebabc8e-e0b2-4e40-bf60-17835264a591""","ios:""limebike://map?selected_vehicle_id=USOAFU66DXCD4\u0026generated_at=1634666730""}}","lat:""38.8996""","lon:""-77.0459""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=USOAFU66DXCD4\u0026generated_at=1634666730"""
"{""bike_id"":""e742d1b5-2fd5-49d9-8e87-ce922932c0c8""","ios:""limebike://map?selected_vehicle_id=QAXCXR2PTVGQE\u0026generated_at=1634666730""}}","lat:""38.9145""","lon:""-77.0459""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=QAXCXR2PTVGQE\u0026generated_at=1634666730"""
"{""bike_id"":""f1d91304-4ba7-4abb-b2aa-06d14cc12f7f""","ios:""limebike://map?selected_vehicle_id=SW5CWBF5XFM5I\u0026generated_at=1634666730""}}","lat:""38.8948""","lon:""-77.0459""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=SW5CWBF5XFM5I\u0026generated_at=1634666730"""
"{""bike_id"":""d9960de4-d4b6-4e48-a902-a37bbd4598e7""","ios:""limebike://map?selected_vehicle_id=3HC3SGW4GOKYC\u0026generated_at=1634666730""}}","lat:""38.8961""","lon:""-77.046""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=3HC3SGW4GOKYC\u0026generated_at=1634666730"""
